,Unnamed: 0,year_film,year_award,ceremony,category,nominee,film,win,single_award,race
4289,7351,2014,2015,72,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Matt Bomer,The Normal Heart,True,True,White
4290,7354,2014,2015,72,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Colin Hanks,Fargo,False,True,White
4291,7355,2014,2015,72,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Alan Cumming,,False,True,White
4292,7480,2015,2016,73,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Alan Cumming,,False,True,White
4293,7367,2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Brie Larson,Room,True,True,White
4294,7370,2015,2016,73,Best Performance by an Actress in a Motion Picture - Drama,Alicia Vikander,The Danish Girl,False,True,White
4295,7389,2015,2016,73,Best Performance by an Actress in a Supporting Role in any Motion Picture,Alicia Vikander,Ex Machina,False,True,White
4296,7379,2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Schumer,Trainwreck,False,True,White
4297,7381,2015,2016,73,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Melissa McCarthy,Spy,False,True,White
4298,7750,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Melissa McCarthy,Can You Ever Forgive Me?,False,True,White
4299,7393,2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Shannon,99 Homes,False,True,White
4300,7395,2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Rylance,Bridge of Spies,False,True,White
4301,7452,2015,2016,73,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Mark Rylance,Wolf Hall,False,True,White
4302,7396,2015,2016,73,Best Performance by an Actor in a Supporting Role in any Motion Picture,Paul Dano,Love & Mercy,False,True,White
4303,7443,2015,2016,73,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Lady Gaga,American Horror Story: Hotel,True,True,White
4304,7748,2018,2019,76,Best Performance by an Actress in a Motion Picture - Drama,Lady Gaga,"Star Is Born, A (2018)",False,True,White
4305,7444,2015,2016,73,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Sarah Hay,Flesh & Bone,False,True,White
4306,7453,2015,2016,73,Best Performance by an Actress In A Television Series - Drama,Taraji P. Henson,Empire,True,True,Black
4307,7454,2015,2016,73,Best Performance by an Actress In A Television Series - Drama,Caitriona Balfe,Outlander,False,True,White
4308,7580,2016,2017,74,Best Performance by an Actress In A Television Series - Drama,Caitriona Balfe,Outlander,False,True,White
4309,7708,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Caitriona Balfe,Outlander,False,True,White
4310,7833,2018,2019,76,Best Performance by an Actress In A Television Series - Drama,Caitriona Balfe,Outlander,False,True,White
4311,7455,2015,2016,73,Best Performance by an Actress In A Television Series - Drama,Eva Green,Penny Dreadful,False,True,White
4312,7459,2015,2016,73,Best Performance by an Actor In A Television Series - Drama,Wagner Moura,Narcos,False,True,White
4313,7461,2015,2016,73,Best Performance by an Actor In A Television Series - Drama,Bob Odenkirk,Better Call Saul,False,True,White
4314,7586,2016,2017,74,Best Performance by an Actor In A Television Series - Drama,Bob Odenkirk,Better Call Saul,False,True,White
4315,7714,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Bob Odenkirk,Better Call Saul,False,True,White
4316,7462,2015,2016,73,Best Performance by an Actor In A Television Series - Drama,Rami Malek,Mr. Robot,False,True,Middle Eastern
4317,7585,2016,2017,74,Best Performance by an Actor In A Television Series - Drama,Rami Malek,Mr. Robot,False,True,Middle Eastern
4318,7752,2018,2019,76,Best Performance by an Actor in a Motion Picture - Drama,Rami Malek,Bohemian Rhapsody,True,True,Middle Eastern
4319,7966,2019,2020,77,Best Performance by an Actor In A Television Series - Drama,Rami Malek,Mr. Robot,False,True,Middle Eastern
4320,7463,2015,2016,73,Best Performance by an Actress in a Television Series - Musical or Comedy,Rachel Bloom,Crazy Ex-Girlfriend,True,True,White
4321,7594,2016,2017,74,Best Performance by an Actress in a Television Series - Musical or Comedy,Rachel Bloom,Crazy Ex-Girlfriend,False,True,White
4322,7468,2015,2016,73,Best Performance by an Actor in a Television Series - Musical or Comedy,Gael García Bernal,Mozart in the Jungle,True,True,Hispanic
4323,7597,2016,2017,74,Best Performance by an Actor in a Television Series - Musical or Comedy,Gael García Bernal,Mozart in the Jungle,False,True,Hispanic
4324,7471,2015,2016,73,Best Performance by an Actor in a Television Series - Musical or Comedy,Aziz Ansari,Master of None,False,True,Asian/Indian
4325,7721,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,Aziz Ansari,Master of None,True,True,Asian/Indian
4326,7473,2015,2016,73,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Maura Tierney,The Affair,True,True,White
4327,7474,2015,2016,73,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Regina King,American Crime,False,True,Black
4328,7767,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Regina King,If Beale Street Could Talk,True,True,Black
4329,7826,2018,2019,76,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Regina King,Seven Seconds,False,True,Black
4330,7477,2015,2016,73,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Judith Light,Transparent,False,True,White
4331,7478,2015,2016,73,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Christian Slater,Mr. Robot,True,True,White
4332,7607,2016,2017,74,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Christian Slater,Mr. Robot,False,True,White
4333,7734,2017,2018,75,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Christian Slater,Mr. Robot,False,True,White
4334,7479,2015,2016,73,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Tobias Menzies,Outlander,False,True,White
4335,7967,2019,2020,77,Best Performance by an Actor In A Television Series - Drama,Tobias Menzies,"Crown, The ",False,True,White
4336,7482,2015,2016,73,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Ben Mendelsohn,Bloodline,False,True,White
4337,7494,2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Isabelle Huppert,Elle,True,True,White
4338,7497,2016,2017,74,Best Performance by an Actress in a Motion Picture - Drama,Ruth Negga,Loving,False,True,Middle Eastern
4339,7500,2016,2017,74,Best Performance by an Actor in a Motion Picture - Drama,Joel Edgerton,Loving,False,True,White
4340,7506,2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Lily Collins,Rules Don't Apply,False,True,White
4341,7507,2016,2017,74,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Hailee Steinfeld,The Edge of Seventeen,False,True,White
4342,7513,2016,2017,74,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Reynolds,Deadpool,False,True,White
4343,7515,2016,2017,74,Best Performance by an Actress in a Supporting Role in any Motion Picture,Naomie Harris,Moonlight,False,True,Black
4344,7519,2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Aaron Taylor-Johnson,Nocturnal Animals,True,True,White
4345,7520,2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mahershala Ali,Moonlight,False,True,Black
4346,7772,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mahershala Ali,Green Book,True,True,Black
4347,7522,2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Simon Helberg,Florence Foster Jenkins,False,True,White
4348,7523,2016,2017,74,Best Performance by an Actor in a Supporting Role in any Motion Picture,Dev Patel,Lion,False,True,Asian/Indian
4349,7571,2016,2017,74,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Riley Keough,The Girlfriend Experience,False,True,White
4350,7572,2016,2017,74,Best Performance by an Actress in a Limited Series or a Motion Picture Made for Television,Charlotte Rampling,London Spy,False,True,White
4351,7574,2016,2017,74,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Tom Hiddleston,The Night Manager,True,True,White
4352,7575,2016,2017,74,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Courtney B. Vance,The People v. O.J. Simpson: American Crime Story,False,True,Black
4353,7576,2016,2017,74,Best Performance by an Actor in a Limited Series or a Motion Picture Made for Television,Riz Ahmed,The Night Of,False,True,Asian/Indian
4354,7579,2016,2017,74,Best Performance by an Actress In A Television Series - Drama,Claire Foy,"Crown, The ",True,True,White
4355,7709,2017,2018,75,Best Performance by an Actress In A Television Series - Drama,Claire Foy,"Crown, The ",False,True,White
4356,7768,2018,2019,76,Best Performance by an Actress in a Supporting Role in any Motion Picture,Claire Foy,First Man,False,True,White
4357,7587,2016,2017,74,Best Performance by an Actor In A Television Series - Drama,Matthew Rhys,The Americans,False,True,White
4358,7841,2018,2019,76,Best Performance by an Actor In A Television Series - Drama,Matthew Rhys,The Americans,False,True,White
4359,7589,2016,2017,74,Best Performance by an Actress in a Television Series - Musical or Comedy,Tracee Ellis Ross,Black-ish,True,True,Multiracial
4360,7592,2016,2017,74,Best Performance by an Actress in a Television Series - Musical or Comedy,Issa Rae,Insecure,False,True,White
4361,7719,2017,2018,75,Best Performance by an Actress in a Television Series - Musical or Comedy,Issa Rae,Insecure,False,True,White
4362,7595,2016,2017,74,Best Performance by an Actor in a Television Series - Musical or Comedy,Donald Glover,Atlanta,True,True,Black
4363,7849,2018,2019,76,Best Performance by an Actor in a Television Series - Musical or Comedy,Donald Glover,Atlanta,False,True,Black
4364,7596,2016,2017,74,Best Performance by an Actor in a Television Series - Musical or Comedy,Anthony Anderson,Black-ish,False,True,Black
4365,7725,2017,2018,75,Best Performance by an Actor in a Television Series - Musical or Comedy,Anthony Anderson,Black-ish,False,True,Black
4366,7600,2016,2017,74,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Olivia Colman,The Night Manager,True,True,White
4367,7757,2018,2019,76,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Olivia Colman,"Favourite, The",True,True,White
4368,7959,2019,2020,77,Best Performance by an Actress In A Television Series - Drama,Olivia Colman,"Crown, The ",True,True,White
4369,7601,2016,2017,74,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Lena Headey,Game of Thrones,False,True,White
4370,7602,2016,2017,74,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Chrissy Metz,This Is Us,False,True,White
4371,7728,2017,2018,75,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Chrissy Metz,This Is Us,False,True,White
4372,7603,2016,2017,74,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Mandy Moore,This Is Us,False,True,White
4373,7604,2016,2017,74,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Thandie Newton,Westworld,False,True,Multiracial
4374,7855,2018,2019,76,Best Performance by an Actress in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Thandie Newton,Westworld,False,True,Multiracial
4375,7609,2016,2017,74,Best Performance by an Actor in a Supporting Role in a Series: Limited Series or Motion Picture Made for Television,Sterling K. Brown,The People v. O.J. Simpson: American Crime Story,False,True,e
4376,7711,2017,2018,75,Best Performance by an Actor In A Television Series - Drama,Sterling K. Brown,This Is Us,True,True,e
4377,7626,2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Gary Oldman,Darkest Hour,True,True,White
4378,7627,2017,2018,75,Best Performance by an Actor in a Motion Picture - Drama,Timothée Chalamet,Call Me By Your Name,False,True,Black
4379,7773,2018,2019,76,Best Performance by an Actor in a Supporting Role in any Motion Picture,Timothée Chalamet,Beautiful Boy,False,True,Black
