year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
1969,1970,27,Best Performance by an Actress in a Motion Picture - Drama,Maggie Smith,"Prime of Miss Jean Brodie, The",False,white,white
1969,1970,27,Best Performance by an Actress in a Motion Picture - Drama,Jane Fonda,"They Shoot Horses, Don't They?",False,white,white
1969,1970,27,Best Performance by an Actress in a Motion Picture - Drama,Liza Minnelli,"Sterile Cuckoo, The",False,white,white
1969,1970,27,Best Performance by an Actress in a Motion Picture - Drama,Jean Simmons,"Happy Ending, The",False,white,white
1969,1970,27,Best Performance by an Actor in a Motion Picture - Drama,John Wayne,True Grit,True,white,white
1969,1970,27,Best Performance by an Actor in a Motion Picture - Drama,Alan Arkin,Popi,False,unknown,unknown
1969,1970,27,Best Performance by an Actor in a Motion Picture - Drama,Richard Burton,Anne of the Thousand Days,False,white,white
1969,1970,27,Best Performance by an Actor in a Motion Picture - Drama,Dustin Hoffman,Midnight Cowboy,False,white,white
1969,1970,27,Best Performance by an Actor in a Motion Picture - Drama,Jon Voight,Midnight Cowboy,False,white,white
1969,1970,27,Best Director - Motion Picture,Charles Jarrott,Anne of the Thousand Days,True,unknown,unknown
1969,1970,27,Best Director - Motion Picture,Gene Kelly,"Hello, Dolly!",False,unknown,unknown
1969,1970,27,Best Director - Motion Picture,Stanley Kramer,"Secret of Santa Vittoria, The",False,unknown,unknown
1969,1970,27,Best Director - Motion Picture,Sydney Pollack,"They Shoot Horses, Don't They?",False,white,white
1969,1970,27,Best Director - Motion Picture,John Schlesinger,Midnight Cowboy,False,white,white
1970,1971,28,Best Performance by an Actress in a Motion Picture - Drama,Ali MacGraw,Love Story,True,white,white
1970,1971,28,Best Performance by an Actress in a Motion Picture - Drama,Faye Dunaway,Puzzle of a Downfall Child,False,unknown,unknown
1970,1971,28,Best Performance by an Actress in a Motion Picture - Drama,Glenda Jackson,Women In Love,False,white,white
1970,1971,28,Best Performance by an Actress in a Motion Picture - Drama,Melina Mercouri,Promise at Dawn,False,unknown,unknown
1970,1971,28,Best Performance by an Actress in a Motion Picture - Drama,Sarah Miles,Ryan's Daughter,False,white,white
1970,1971,28,Best Performance by an Actor in a Motion Picture - Drama,George C. Scott,Patton,True,white,white
1970,1971,28,Best Performance by an Actor in a Motion Picture - Drama,Melvyn Douglas,I Never Sang For My Father,False,white,white
1970,1971,28,Best Performance by an Actor in a Motion Picture - Drama,James Earl Jones,"Great White Hope, The",False,black,black
1970,1971,28,Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,Five Easy Pieces,False,white,white
1970,1971,28,Best Performance by an Actor in a Motion Picture - Drama,Ryan O'Neal,Love Story,False,white,white
1970,1971,28,Best Director - Motion Picture,Arthur Hiller,Love Story,True,white,white
1970,1971,28,Best Director - Motion Picture,Robert Altman,M*A*S*H,False,white,white
1970,1971,28,Best Director - Motion Picture,Bob Rafelson,Five Easy Pieces,False,unknown,unknown
1970,1971,28,Best Director - Motion Picture,Ken Russell,Women In Love,False,white,white
1970,1971,28,Best Director - Motion Picture,Franklin J. Schaffner,Patton,False,white,white
1971,1972,29,Best Performance by an Actress in a Motion Picture - Drama,Jane Fonda,Klute,True,white,white
1971,1972,29,Best Performance by an Actress in a Motion Picture - Drama,Dyan Cannon,Such Good Friends,False,unknown,unknown
1971,1972,29,Best Performance by an Actress in a Motion Picture - Drama,Glenda Jackson,"Mary, Queen of Scots",False,white,white
1971,1972,29,Best Performance by an Actress in a Motion Picture - Drama,Vanessa Redgrave,"Mary, Queen of Scots",False,white,white
1971,1972,29,Best Performance by an Actress in a Motion Picture - Drama,Jessica Walter,Play Misty for Me,False,unknown,unknown
1971,1972,29,Best Performance by an Actor in a Motion Picture - Drama,Gene Hackman,"French Connection, The",True,white,white
1971,1972,29,Best Performance by an Actor in a Motion Picture - Drama,George C. Scott,The Hospital,False,white,white
1971,1972,29,Best Performance by an Actor in a Motion Picture - Drama,Peter Finch,Sunday Bloody Sunday,False,white,white
1971,1972,29,Best Performance by an Actor in a Motion Picture - Drama,Malcolm McDowell,"Clockwork Orange, A",False,unknown,unknown
1971,1972,29,Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,Carnal Knowledge,False,unknown,unknown
1971,1972,29,Best Director - Motion Picture,William Friedkin,"French Connection, The",True,white,white
1971,1972,29,Best Director - Motion Picture,Peter Bogdanovich,"Last Picture Show, The",False,white,white
1971,1972,29,Best Director - Motion Picture,Norman Jewison,Fiddler on the Roof,False,white,white
1971,1972,29,Best Director - Motion Picture,Stanley Kubrick,"Clockwork Orange, A",False,white,white
1971,1972,29,Best Director - Motion Picture,Robert Mulligan,Summer of '42,False,unknown,unknown
1972,1973,30,Best Performance by an Actress in a Motion Picture - Drama,Liv Ullmann,"Emigrants, The",True,white,white
1972,1973,30,Best Performance by an Actress in a Motion Picture - Drama,Diana Ross,Lady Sings the Blues,False,black,black
1972,1973,30,Best Performance by an Actress in a Motion Picture - Drama,Cicely Tyson,Sounder,False,black,black
1972,1973,30,Best Performance by an Actress in a Motion Picture - Drama,Trish Van Devere,One Is a Lonely Number,False,unknown,unknown
1972,1973,30,Best Performance by an Actress in a Motion Picture - Drama,Tuesday Weld,Play It as It Lays,False,unknown,unknown
1972,1973,30,Best Performance by an Actress in a Motion Picture - Drama,Joanne Woodward,"Effect of Gamma Rays on Man-In-The-Moon Marigolds, The",False,unknown,unknown
1972,1973,30,Best Performance by an Actor in a Motion Picture - Drama,Marlon Brando,"Godfather, The",True,white,white
1972,1973,30,Best Performance by an Actor in a Motion Picture - Drama,Laurence Olivier,Sleuth,False,white,white
1972,1973,30,Best Performance by an Actor in a Motion Picture - Drama,Michael Caine,Sleuth,False,white,white
1972,1973,30,Best Performance by an Actor in a Motion Picture - Drama,Al Pacino,"Godfather, The",False,white,white
1972,1973,30,Best Performance by an Actor in a Motion Picture - Drama,Jon Voight,Deliverance,False,unknown,unknown
1972,1973,30,Best Director - Motion Picture,Francis Ford Coppola,"Godfather, The",True,white,white
1972,1973,30,Best Director - Motion Picture,John Boorman,Deliverance,False,white,white
1972,1973,30,Best Director - Motion Picture,Bob Fosse,Cabaret,False,white,white
1972,1973,30,Best Director - Motion Picture,Alfred Hitchcock,Frenzy,False,unknown,unknown
1972,1973,30,Best Director - Motion Picture,Billy Wilder,Avanti!,False,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ruth Buzzi,Rowan & Martin's Laugh-In,True,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Susan Dey,"Partridge Family, The",False,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Valerie Harper,"Mary Tyler Moore Show, The",False,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Vicki Lawrence,"Carol Burnett Show, The",False,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Audra Lindley,Bridget Loves Bernie,False,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sally Struthers,All In The Family,False,unknown,unknown
1972,1973,30,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Elena Verdugo,"Marcus Welby, M.D.",False,unknown,unknown
1972,1973,30,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",James Brolin,"Marcus Welby, M.D.",True,unknown,unknown
1972,1973,30,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rob Reiner,All In The Family,False,unknown,unknown
1972,1973,30,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ed Asner,"Mary Tyler Moore Show, The",False,unknown,unknown
1972,1973,30,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ted Knight,"Mary Tyler Moore Show, The",False,unknown,unknown
1972,1973,30,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Harvey Korman,"Carol Burnett Show, The",False,unknown,unknown
1973,1974,31,Best Performance by an Actress in a Motion Picture - Drama,Marsha Mason,Cinderella Liberty,True,white,white
1973,1974,31,Best Performance by an Actress in a Motion Picture - Drama,Ellen Burstyn,"Exorcist, The",False,white,white
1973,1974,31,Best Performance by an Actress in a Motion Picture - Drama,Barbra Streisand,"Way We Were, The",False,white,white
1973,1974,31,Best Performance by an Actress in a Motion Picture - Drama,Elizabeth Taylor,Ash Wednesday,False,unknown,unknown
1973,1974,31,Best Performance by an Actress in a Motion Picture - Drama,Joanne Woodward,"Summer Wishes, Winter Dreams",False,white,white
1973,1974,31,Best Performance by an Actor in a Motion Picture - Drama,Al Pacino,Serpico,True,white,white
1973,1974,31,Best Performance by an Actor in a Motion Picture - Drama,Robert Blake,Electra Glide In Blue,False,unknown,unknown
1973,1974,31,Best Performance by an Actor in a Motion Picture - Drama,Jack Lemmon,Save the Tiger,False,white,white
1973,1974,31,Best Performance by an Actor in a Motion Picture - Drama,Steve McQueen,Papillon,False,unknown,unknown
1973,1974,31,Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,"Last Detail, The",False,white,white
1973,1974,31,Best Director - Motion Picture,William Friedkin,"Exorcist, The",True,white,white
1973,1974,31,Best Director - Motion Picture,Bernardo Bertolucci,Last Tango in Paris,False,white,white
1973,1974,31,Best Director - Motion Picture,Peter Bogdanovich,Paper Moon,False,unknown,unknown
1973,1974,31,Best Director - Motion Picture,George Lucas,American Graffiti,False,white,white
1973,1974,31,Best Director - Motion Picture,Fred Zinnemann,"Day of the Jackal, The",False,unknown,unknown
1973,1974,31,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ellen Corby,"Waltons, The",True,unknown,unknown
1973,1974,31,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Gail Fisher,Mannix,False,unknown,unknown
1973,1974,31,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Valerie Harper,"Mary Tyler Moore Show, The",False,unknown,unknown
1973,1974,31,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Sally Struthers,All In The Family,False,unknown,unknown
1973,1974,31,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Loretta Swit,M*A*S*H (TV Show),False,unknown,unknown
1973,1974,31,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",McLean Stevenson,M*A*S*H (TV Show),True,unknown,unknown
1973,1974,31,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ed Asner,"Mary Tyler Moore Show, The",False,unknown,unknown
1973,1974,31,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Will Geer,"Waltons, The",False,unknown,unknown
1973,1974,31,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Harvey Korman,"Carol Burnett Show, The",False,unknown,unknown
1973,1974,31,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Strother Martin,Hawkins,False,unknown,unknown
1973,1974,31,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rob Reiner,All In The Family,False,unknown,unknown
1974,1975,32,Best Performance by an Actress in a Motion Picture - Drama,Gena Rowlands,"Woman Under The Influence, A",True,white,white
1974,1975,32,Best Performance by an Actress in a Motion Picture - Drama,Faye Dunaway,Chinatown,False,white,white
1974,1975,32,Best Performance by an Actress in a Motion Picture - Drama,Valerie Perrine,Lenny,False,white,white
1974,1975,32,Best Performance by an Actress in a Motion Picture - Drama,Liv Ullmann,Scenes From a Marriage,False,unknown,unknown
1974,1975,32,Best Performance by an Actress in a Motion Picture - Drama,Ellen Burstyn,Alice Doesn't Live Here Anymore,False,white,white
1974,1975,32,Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,Chinatown,True,white,white
1974,1975,32,Best Performance by an Actor in a Motion Picture - Drama,James Caan,"Gambler, The",False,unknown,unknown
1974,1975,32,Best Performance by an Actor in a Motion Picture - Drama,Gene Hackman,"Conversation, The",False,unknown,unknown
1974,1975,32,Best Performance by an Actor in a Motion Picture - Drama,Dustin Hoffman,Lenny,False,white,white
1974,1975,32,Best Performance by an Actor in a Motion Picture - Drama,Al Pacino,"Godfather Part II, The",False,white,white
1974,1975,32,Best Director - Motion Picture,Roman Polanski,Chinatown,True,white,white
1974,1975,32,Best Director - Motion Picture,John Cassavetes,"Woman Under The Influence, A",False,white,white
1974,1975,32,Best Director - Motion Picture,Francis Ford Coppola,"Conversation, The",False,white,white
1974,1975,32,Best Director - Motion Picture,Francis Ford Coppola,"Godfather Part II, The",False,white,white
1974,1975,32,Best Director - Motion Picture,Bob Fosse,Lenny,False,white,white
1974,1975,32,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Betty Garrett,All In The Family,True,unknown,unknown
1974,1975,32,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ellen Corby,"Waltons, The",False,unknown,unknown
